CustomerKey,CustomerCode,CustomerName,Education,Occupation,Continent,City,State,CountryRegion
2168,13167,"Tang, Mario",Partial College,Skilled Manual,North America,Concord,California,United States
2169,13168,"Price, Hannah",Partial College,Skilled Manual,North America,Santa Monica,California,United States
2171,13170,"Reed, Sebastian",Bachelors,Management,North America,Beverly Hills,California,United States
2172,13171,"Torres, Catherine",Bachelors,Management,North America,National City,California,United States
2173,13172,"Cook, Isabella",Bachelors,Management,North America,Lynnwood,Washington,United States
2174,13173,"Brooks, Dalton",Bachelors,Management,North America,Corvallis,Oregon,United States
2175,13174,"Morris, Gabriella",Bachelors,Management,North America,Lake Oswego,Oregon,United States
2177,13176,"Chander, Kurt",Graduate Degree,Management,North America,Berkeley,California,United States
2178,13177,"Rogers, Taylor",Partial College,Skilled Manual,North America,Milwaukie,Oregon,United States
2179,13178,"Gray, Megan",Bachelors,Management,North America,Woodburn,Oregon,United States
2181,13180,"Sanz, Leslie",Bachelors,Management,North America,Burien,Washington,United States
2182,13181,"Morgan, Brian",Bachelors,Management,North America,Imperial Beach,California,United States
2183,13182,"Bennett, Jeremy",Bachelors,Management,North America,Olympia,Washington,United States
2184,13183,"Jenkins, Christian",Bachelors,Management,North America,Spokane,Washington,United States
2185,13184,"Perez, Miguel",Bachelors,Management,North America,Lebanon,Oregon,United States
2187,13186,"Sanders, Marcus",Graduate Degree,Management,North America,Chula Vista,California,United States
2188,13187,"Wright, Evan",Graduate Degree,Management,North America,Fremont,California,United States
2189,13188,"Davis, Anthony",Graduate Degree,Management,North America,Puyallup,Washington,United States
2190,13189,"Romero, Gloria",Graduate Degree,Management,North America,Concord,California,United States
2191,13190,"Diaz, Jonathan",Graduate Degree,Management,North America,Burbank,California,United States
2192,13191,"Rodriguez, Emma",Bachelors,Management,North America,Redwood City,California,United States
2193,13192,"Martinez, Hunter",Bachelors,Management,North America,San Carlos,California,United States
2194,13193,"Evans, Kevin",Bachelors,Management,North America,Mill Valley,California,United States
2195,13194,"Carter, Kevin",Bachelors,Management,North America,Burlingame,California,United States
2196,13195,"Perry, Aaron",Bachelors,Management,North America,San Francisco,California,United States
2197,13196,"Sanders, Kimberly",Bachelors,Management,North America,Issaquah,Washington,United States
2201,13200,"Miller, Jessica",Bachelors,Management,North America,San Diego,California,United States
2203,13202,"Romero, Natasha",Bachelors,Management,North America,Colma,California,United States
2204,13203,"Bell, Bailey",Bachelors,Management,North America,Olympia,Washington,United States
2211,13210,"Simmons, Ethan",Bachelors,Management,North America,Redwood City,California,United States
2212,13211,"Jai, James",Bachelors,Management,North America,Beaverton,Oregon,United States
2213,13212,"Phillips, Logan",Bachelors,Management,North America,Long Beach,California,United States
2214,13213,"King, Courtney",Bachelors,Management,North America,Walla Walla,Washington,United States
2215,13214,"Adams, Elijah",Bachelors,Management,North America,Seattle,Washington,United States
2216,13215,"Sharma, Colleen",Bachelors,Management,North America,Carrollton,Texas,United States
2229,13228,"Sanchez, Thomas",Bachelors,Management,North America,Colma,California,United States
2230,13229,"Wang, Dylan",Bachelors,Management,North America,Woodburn,Oregon,United States
2231,13230,"Bryant, Chloe",Bachelors,Management,North America,Olympia,Washington,United States
2233,13232,"Baker, Kaitlyn",Partial College,Professional,North America,Lebanon,Oregon,United States
2234,13233,"Coleman, Richard",Partial College,Professional,North America,Marysville,Washington,United States
2235,13234,"Lewis, Robert",Partial College,Professional,North America,Puyallup,Washington,United States
2236,13235,"Robinson, Jonathan",Partial College,Professional,North America,Woodburn,Oregon,United States
2237,13236,"Wang, Robert",Partial College,Professional,North America,Beverly Hills,California,United States
2238,13237,"Stewart, Devin",Bachelors,Management,North America,Torrance,California,United States
2239,13238,"Williams, John",Bachelors,Management,North America,Torrance,California,United States
2241,13240,"Foster, Blake",Bachelors,Management,North America,Chula Vista,California,United States
2243,13242,"Yang, Kyle",Partial College,Professional,North America,Los Angeles,California,United States
2244,13243,"Davis, Alyssa",High School,Professional,North America,Lake Oswego,Oregon,United States
2245,13244,"Sharma, Jose",High School,Professional,North America,Puyallup,Washington,United States
2246,13245,"Scott, Angel",Partial College,Professional,North America,Salem,Oregon,United States
2247,13246,"Perez, Hailey",High School,Professional,North America,Long Beach,California,United States
2248,13247,"Chen, Zachary",High School,Professional,North America,Burbank,California,United States
2249,13248,"Martinez, Isabella",High School,Professional,North America,Edmonds,Washington,United States
2251,13250,"King, Jordan",Partial College,Professional,North America,Santa Cruz,California,United States
2256,13255,"Blanco, Lance",Partial College,Professional,Europe,Saarbrücken,Saar,Germany
2257,13256,"Subram, Abby",Partial College,Professional,Europe,Essen,North Rhine-Westphalia,Germany
2258,13257,"Chander, Jon",Partial College,Professional,Europe,Hof,Bavaria,Germany
2259,13258,"Dominguez, Anne",Partial College,Professional,Europe,Kassel,Hesse,Germany
2260,13259,"Garcia, Allen",Partial College,Professional,Europe,Munster,North Rhine-Westphalia,Germany
2261,13260,"Flores, James",Partial College,Professional,Europe,Neunkirchen,North Rhine-Westphalia,Germany
2262,13261,"Andersen, Lindsey",Partial College,Professional,Europe,Paderborn,North Rhine-Westphalia,Germany
2265,13264,"Sanchez, Melanie",High School,Professional,Europe,Ingolstadt,Bavaria,Germany
2266,13265,"Adams, Luke",High School,Professional,Europe,Paderborn,North Rhine-Westphalia,Germany
2267,13266,"Wang, Samuel",Partial College,Professional,North America,Long Beach,California,United States
2270,13269,"Martin, Rachel",Graduate Degree,Management,North America,Lynnwood,Washington,United States
2273,13272,"Gonzalez, Jordan",Graduate Degree,Management,North America,Oregon City,Oregon,United States
2274,13273,"Lee, Elizabeth",Graduate Degree,Management,North America,Coronado,California,United States
2275,13274,"Lee, Joshua",Partial College,Professional,North America,Ballard,Washington,United States
2276,13275,"Murphy, Carlos",Bachelors,Management,North America,Everett,Washington,United States
2277,13276,"Johnson, Sarah",Bachelors,Management,North America,Everett,Washington,United States
2278,13277,"Brown, Nathan",Partial College,Professional,North America,Salem,Oregon,United States
2279,13278,"Hu, Jorge",Bachelors,Management,North America,Chula Vista,California,United States
2280,13279,"Howard, Rachel",Graduate Degree,Management,North America,Palo Alto,California,United States
2281,13280,"Adams, Bailey",Partial College,Professional,North America,Kirkland,Washington,United States
2282,13281,"Li, Brent",Bachelors,Management,North America,Burbank,California,United States
2283,13282,"Price, Madison",Partial College,Professional,North America,Burlingame,California,United States
2284,13283,"Griffin, Dakota",Partial College,Professional,North America,Lebanon,Oregon,United States
2287,13286,"Rodriguez, Hannah",Partial College,Professional,North America,Milwaukie,Oregon,United States
2288,13287,"Rodriguez, Brandon",Bachelors,Management,North America,Burbank,California,United States
2289,13288,"Lopez, Jackson",Partial College,Professional,North America,Grossmont,California,United States
2294,13293,"Lu, Barbara",Bachelors,Management,North America,Chula Vista,California,United States
2295,13294,"Hughes, Cassidy",Partial College,Professional,North America,Edmonds,Washington,United States
2296,13295,"Jackson, Jasmine",High School,Professional,North America,Portland,Oregon,United States
2297,13296,"Anderson, Seth",Bachelors,Management,North America,Beverly Hills,California,United States
2298,13297,"Rubio, Arthur",Partial College,Professional,North America,Chula Vista,California,United States
2299,13298,"Harris, Anna",Bachelors,Management,North America,Lincoln Acres,California,United States
2300,13299,"Ross, Vanessa",Bachelors,Management,North America,Palo Alto,California,United States
2301,13300,"Hernandez, Timothy",High School,Professional,North America,Redmond,Washington,United States
2302,13301,"Stewart, Angela",High School,Professional,North America,Sedro Woolley,Washington,United States
2303,13302,"Torres, Cole",High School,Professional,North America,Oakland,California,United States
2305,13304,"Peterson, Sara",High School,Professional,North America,Tacoma,Washington,United States
2306,13305,"Alexander, Oscar",High School,Professional,North America,Puyallup,Washington,United States
2307,13306,"Cox, Kaitlyn",High School,Professional,North America,Santa Monica,California,United States
2308,13307,"Stone, Michelle",Graduate Degree,Management,North America,Downey,California,United States
2309,13308,"King, Kaitlyn",Graduate Degree,Management,North America,Walla Walla,Washington,United States
2310,13309,"Sanders, Angela",Bachelors,Management,North America,El Cajon,California,United States
2311,13310,"Barnes, Miguel",Partial College,Professional,North America,Puyallup,Washington,United States
2312,13311,"Reed, Isabella",Partial College,Professional,North America,Renton,Washington,United States
2313,13312,"Jenkins, Natalie",Partial College,Professional,North America,Chula Vista,California,United States
2314,13313,"Stone, Megan",High School,Professional,North America,Glendale,California,United States
2315,13314,"Hernandez, Jordan",High School,Professional,North America,Grossmont,California,United States
2316,13315,"Thomas, Lucas",Partial High School,Skilled Manual,North America,Imperial Beach,California,United States
2317,13316,"Rivera, Angel",Partial High School,Skilled Manual,North America,Bellflower,California,United States
2318,13317,"Long, Jeremiah",High School,Professional,North America,Los Angeles,California,United States
2320,13319,"Howard, Charles",High School,Professional,North America,Marysville,Washington,United States
2321,13320,"Jones, Jasmine",Graduate Degree,Management,North America,Grossmont,California,United States
2322,13321,"Barnes, Arianna",Graduate Degree,Management,North America,Portland,Oregon,United States
2323,13322,"Patterson, Elizabeth",Graduate Degree,Management,North America,Olympia,Washington,United States
2324,13323,"Adams, Adam",Graduate Degree,Management,North America,Newport Beach,California,United States
2325,13324,"Stiller, Florian",Bachelors,Management,North America,Santa Monica,California,United States
2326,13325,"Wright, Marcus",Bachelors,Management,North America,Burbank,California,United States
2327,13326,"Fernandez, Bob",Bachelors,Management,North America,Beverly Hills,California,United States
2328,13327,"Russell, Isabelle",Graduate Degree,Management,North America,Bellingham,Washington,United States
2330,13329,"Wang, Jake",Bachelors,Management,North America,Chula Vista,California,United States
2332,13331,"Diaz, Lauren",Bachelors,Management,North America,Imperial Beach,California,United States
2333,13332,"Alonso, Neil",Bachelors,Management,North America,Colma,California,United States
2334,13333,"Chander, Tara",Bachelors,Management,North America,Concord,California,United States
2335,13334,"Rivera, Melanie",Bachelors,Management,North America,Beaverton,Oregon,United States
2336,13335,"Barnes, Alyssa",Bachelors,Management,North America,Lakewood,California,United States
2337,13336,"Gill, Deanna",Graduate Degree,Management,North America,Colma,California,United States
2338,13337,"Cox, Lauren",Bachelors,Management,North America,Sedro Woolley,Washington,United States
2339,13338,"Carter, Jada",Bachelors,Management,North America,Santa Cruz,California,United States
2340,13339,"Clark, Nicole",Bachelors,Management,North America,Santa Cruz,California,United States
2341,13340,"Edwards, Natalie",Bachelors,Management,North America,Berkeley,California,United States
2342,13341,"King, Lucas",Bachelors,Management,North America,Long Beach,California,United States
2343,13342,"Jackson, Brandon",Bachelors,Management,North America,Coronado,California,United States
2345,13344,"Reed, Caitlin",Bachelors,Management,North America,Puyallup,Washington,United States
2347,13346,"Chande, Gregory",Bachelors,Management,North America,Beaverton,Oregon,United States
2348,13347,"Hall, Rachel",Bachelors,Management,North America,Novato,California,United States
2349,13348,"Young, Noah",Bachelors,Management,North America,Lincoln Acres,California,United States
2350,13349,"Gonzalez, Kaitlyn",Bachelors,Management,North America,Newport Beach,California,United States
2352,13351,"Cox, Mariah",Bachelors,Management,North America,Issaquah,Washington,United States
2353,13352,"Davis, Joseph",Bachelors,Management,North America,La Jolla,California,United States
2354,13353,"Coleman, Jordyn",Graduate Degree,Management,North America,Lynnwood,Washington,United States
2355,13354,"Campbell, Eric",Bachelors,Management,North America,Seattle,Washington,United States
2356,13355,"Jai, Jackson",Bachelors,Management,North America,Puyallup,Washington,United States
2357,13356,"Prasad, Stefanie",Bachelors,Management,North America,Bellingham,Washington,United States
2358,13357,"Gonzales, Blake",Bachelors,Management,North America,El Cajon,California,United States
2360,13359,"Wood, Ian",Bachelors,Management,North America,Downey,California,United States
2361,13360,"Cook, Jada",Bachelors,Management,North America,Concord,California,United States
2362,13361,"Jai, Cameron",Bachelors,Management,North America,Lake Oswego,Oregon,United States
2363,13362,"Morgan, Destiny",Bachelors,Management,North America,Bellflower,California,United States
2364,13363,"Allen, Sydney",Bachelors,Management,North America,Woodburn,Oregon,United States
2365,13364,"Anderson, Natalie",Bachelors,Management,North America,Bellflower,California,United States
2366,13365,"Shan, Luke",Bachelors,Management,North America,Concord,California,United States
2368,13367,"Edwards, Savannah",Bachelors,Management,North America,Lynnwood,Washington,United States
2369,13368,"Henderson, Kyle",Bachelors,Management,North America,Renton,Washington,United States
2370,13369,"Henderson, Mariah",Bachelors,Management,North America,Edmonds,Washington,United States
2371,13370,"Ross, Blake",Partial College,Professional,North America,Oregon City,Oregon,United States
2372,13371,"Gonzales, Sydney",Partial College,Professional,North America,Salem,Oregon,United States
2373,13372,"Edwards, Isaac",Partial College,Professional,North America,Yakima,Washington,United States
